prompt,label,top1,margin
pay back 32.8473 WETH to aave on avalanche,repay_asset,repay_asset,0.07528962
convert 20.5658 MATIC into ARB via curve on avalanche — safe mode,swap_asset,withdraw_asset,0.055287093
collect incentives at balancer (solana) — asap,claim_rewards,claim_rewards,0.35664427
open debt: 4009.987 ARB on maker arbitrum using ETH as collateral — asap,borrow_asset,repay_asset,0.05623001
open debt: 38.2794 AVAX on compound avalanche — high yield mode,borrow_asset,repay_asset,0.014370263
claim staking rewards on sushiswap polygon — normal mode,claim_rewards,claim_rewards,0.22148919
claim staking rewards on rocket pool arbitrum,claim_rewards,claim_rewards,0.50924706
claim staking rewards on rocket pool arbitrum,claim_rewards,claim_rewards,0.50924706
borrow 2356.0688 ARB from compound on avalanche using USDT as collateral,borrow_asset,borrow_asset,0.071955025
swap 2832.4282 LINK to ETH on sushiswap base with slippage 0.1% — now,swap_asset,swap_asset,0.79059917
unlock 14.5723 ETH at balancer (optimism),unstake_asset,deposit_asset,0.05015877
borrow 0.406466 WBTC from maker on optimism using WBTC as collateral,borrow_asset,repay_asset,0.08400133
provide 34.0445 ETH on balancer,deposit_asset,swap_asset,0.32359874
pay back 12968 DAI to maker on polygon,repay_asset,borrow_asset,0.19107082
stake 2509.1201 LINK on curve (arbitrum) — normal mode,stake_asset,stake_asset,0.019808948
restake 2577.3291 OP with yearn on base — safe mode,stake_asset,stake_asset,0.09721577
withdraw staked 29.7361 ETH from pendle avalanche,unstake_asset,unstake_asset,0.043825507
move 2.0448 MATIC into sushiswap on base,deposit_asset,swap_asset,0.7553088
withdraw 29.0486 SOL from compound on optimism — ok with higher gas,withdraw_asset,deposit_asset,0.25387257
swap 0.726519 WBTC to BTC on curve avalanche,swap_asset,swap_asset,0.49939576
withdraw staked 0.929318 BTC from lido optimism — today,unstake_asset,unstake_asset,0.035393983
unstake 2147.4852 LINK from balancer on base — safe mode,unstake_asset,unstake_asset,0.09335464
fund pendle with 17.3774 SOL (base) — right away,deposit_asset,stake_asset,0.019157767
open debt: 13152 DAI on aave optimism — ok with higher gas,borrow_asset,repay_asset,0.10500306
claim rewards on sushiswap (base),claim_rewards,claim_rewards,0.22982001
draw 1.429824 BTC from compound on optimism using AVAX as collateral,borrow_asset,borrow_asset,0.0045667887
repay 14066 DAI on compound (base),repay_asset,borrow_asset,0.17972219
lock 9.9754 AVAX in curve on ethereum,stake_asset,unstake_asset,0.042495668
stake 46.1232 SOL on yearn (ethereum),stake_asset,stake_asset,0.16778961
delegate 1305 DAI to rocket pool (solana),stake_asset,stake_asset,0.15081413
take a loan of 7079 USDC via compound (polygon) using LINK as collateral,borrow_asset,borrow_asset,0.21853954
undelegate 13.9808 SOL on curve (polygon),unstake_asset,unstake_asset,0.019967914
stake 0.199068 BTC on yearn (optimism) — normal mode,stake_asset,deposit_asset,0.041054904
reduce loan by 3139.061 OP on maker (arbitrum),repay_asset,repay_asset,0.11546171
trade 32.4079 ETH for USDT on uniswap (base) — use normal gas,swap_asset,swap_asset,0.02456671
draw 3042.6438 LINK from aave on solana,borrow_asset,stake_asset,0.06465557
"pull out 43.5548 AVAX from pendle — immediately, use fast gas",withdraw_asset,deposit_asset,0.03640735
pull out 2.318536 WBTC from uniswap,withdraw_asset,swap_asset,0.22921193
swap 1.785875 BTC to AVAX on balancer optimism with slippage 0.5% — use fast gas,swap_asset,swap_asset,0.078419745
move 40.2383 MATIC into uniswap on solana — minimize gas,deposit_asset,deposit_asset,0.0667865
"reduce loan by 5108 USDT on maker (solana) — now, minimize gas, safe mode",repay_asset,repay_asset,0.11006984
claim rewards on stargate (ethereum) — now,claim_rewards,claim_rewards,0.6701005
restake 1.625021 BTC with rocket pool on optimism — use fast gas,stake_asset,deposit_asset,0.39705613
swap 10564 DAI to ARB on sushiswap solana with slippage 0.1%,swap_asset,swap_asset,0.5779634
borrow 14.8949 MATIC from compound on polygon — immediately,borrow_asset,borrow_asset,0.25779492
stake 2473.9401 OP on balancer (optimism),stake_asset,repay_asset,0.013501182
unlock 146.4047 OP at yearn (ethereum) — this minute,unstake_asset,stake_asset,0.0610739
convert 4586.4415 LINK into DAI via curve on polygon with slippage 0.5%,swap_asset,swap_asset,0.26204887
lock 1.3959 SOL in rocket pool on arbitrum,stake_asset,unstake_asset,0.007154554
lock 10513 USDC in curve on polygon,stake_asset,withdraw_asset,0.007400036
"borrow 15945 DAI from maker on optimism — this minute, use fast gas",borrow_asset,deposit_asset,0.30276147
put 4937.863 OP into rocket pool,deposit_asset,deposit_asset,0.12480277
take a loan of 2944.2566 LINK via maker (avalanche) using USDT as collateral,borrow_asset,borrow_asset,0.048496068
remove 1.993887 BTC from balancer,withdraw_asset,swap_asset,0.010693014
unstake 1.852772 BTC from pendle on ethereum,unstake_asset,withdraw_asset,0.0058813095
reduce loan by 47.6019 WETH on maker (optimism) — high yield mode,repay_asset,repay_asset,0.0031750202
undelegate 30.8582 MATIC on lido (optimism),unstake_asset,unstake_asset,0.041446567
delegate 2629 USDT to lido (arbitrum),stake_asset,stake_asset,0.06602472
cash out 44.5667 MATIC from curve (arbitrum),withdraw_asset,swap_asset,0.056692153
restake 49.2912 AVAX with pendle on ethereum — use fast gas,stake_asset,deposit_asset,0.06750995
cash out 13829 USDC from rocket pool (base) — asap,withdraw_asset,deposit_asset,0.2674175
pay back 0.436608 WBTC to maker on polygon — use fast gas,repay_asset,borrow_asset,0.032918707
reduce loan by 47.7723 WETH on compound (avalanche),repay_asset,borrow_asset,0.0505746
restake 7.558 AVAX with pendle on ethereum — normal mode,stake_asset,stake_asset,0.13145304
move 11.1447 AVAX into maker on solana,deposit_asset,repay_asset,0.03597708
unstow 1.100092 BTC from stargate on polygon,withdraw_asset,swap_asset,0.24404931
top up pendle with 3141 DAI on polygon,deposit_asset,withdraw_asset,0.015551001
trade 2.3804 ETH for OP on balancer (avalanche),swap_asset,borrow_asset,0.0046368837
harvest yield from aave on polygon — today,claim_rewards,claim_rewards,0.39768812
take a loan of 48.8818 AVAX via compound (ethereum) using ETH as collateral,borrow_asset,borrow_asset,0.06157267
"open debt: 49.4173 SOL on aave ethereum — right away, high yield mode",borrow_asset,repay_asset,0.11557734
trade 41.59 WETH for MATIC on balancer (ethereum) — use normal gas,swap_asset,deposit_asset,0.25420892
trade 201.6686 ARB for USDC on balancer (arbitrum) with slippage 0.5%,swap_asset,swap_asset,0.49627662
lock 1.577434 BTC in rocket pool on arbitrum — safe mode,stake_asset,deposit_asset,0.05115974
close debt: repay 3374.6017 LINK at aave base — today,repay_asset,repay_asset,0.122199774
take a loan of 5039 DAI via aave (polygon) using AAVE as collateral — use fast gas,borrow_asset,borrow_asset,0.15217191
withdraw 380.1146 ARB from sushiswap on arbitrum — right away,withdraw_asset,swap_asset,0.54243207
pay back 16149 USDC to compound on avalanche — safe mode,repay_asset,borrow_asset,0.09120098
convert 1983.9296 ARB into WBTC via sushiswap on ethereum with slippage 0.5%,swap_asset,swap_asset,0.7031678
deposit 1752.6086 ARB into maker on polygon,deposit_asset,stake_asset,0.029877126
borrow 864.0118 AAVE from compound on solana using ARB as collateral — use normal gas,borrow_asset,repay_asset,0.04463303
close debt: repay 1.14574 WBTC at maker solana — asap,repay_asset,repay_asset,0.13095868
repay 1883.5179 LINK on maker (base) — normal mode,repay_asset,repay_asset,0.05916059
take a loan of 3931.9312 ARB via compound (ethereum) — use normal gas,borrow_asset,borrow_asset,0.094136775
draw 4599.6809 LINK from aave on base — ok with higher gas,borrow_asset,deposit_asset,0.09991044
undelegate 24134 USDC on balancer (base) — normal mode,unstake_asset,withdraw_asset,0.03804186
deposit 0.474376 WBTC into sushiswap on solana — now,deposit_asset,swap_asset,0.42556992
"convert 14.7816 WETH into SOL via balancer on optimism — now, safe mode",swap_asset,deposit_asset,0.30931196
withdraw 1.642823 BTC from yearn on solana,withdraw_asset,withdraw_asset,0.06701869
unlock 21603 USDC at curve (ethereum),unstake_asset,withdraw_asset,0.020962834
provide 0.258881 BTC on compound,deposit_asset,borrow_asset,0.16345549
unstake 0.820785 BTC from rocket pool on avalanche,unstake_asset,unstake_asset,0.1842627
unlock 2282.0417 LINK at rocket pool (optimism) — use normal gas,unstake_asset,deposit_asset,0.11066246
harvest yield from balancer on ethereum,claim_rewards,claim_rewards,0.46283847
"convert 2.068827 WBTC into DAI via uniswap on arbitrum with slippage 0.5% — right away, minimize gas",swap_asset,swap_asset,0.3478227
claim staking rewards on uniswap polygon — normal mode,claim_rewards,claim_rewards,0.526089
pay back 644.2078 OP to maker on solana — today,repay_asset,repay_asset,0.1916723
stake 18.3248 AVAX on rocket pool (arbitrum) — use normal gas,stake_asset,deposit_asset,0.060315996
"provide 95.3268 OP on pendle — ok with higher gas, normal mode",deposit_asset,deposit_asset,0.1378234
lock 1072.0767 AAVE in yearn on base — use fast gas,stake_asset,deposit_asset,0.19071728
unlock 49.026 ETH at curve (avalanche) — safe mode,unstake_asset,unstake_asset,0.16577333
supply 2669.702 OP to maker,deposit_asset,withdraw_asset,0.07749349
unlock 4318.8786 AAVE at rocket pool (avalanche),unstake_asset,unstake_asset,0.029632568
unstake 30.4566 SOL from curve on avalanche,unstake_asset,unstake_asset,0.036851496
claim rewards on lido (avalanche) — right away,claim_rewards,claim_rewards,0.39225805
restake 9031 USDC with balancer on solana,stake_asset,repay_asset,0.052750885
close debt: repay 1.3955 WETH at maker ethereum,repay_asset,repay_asset,0.014036894
"open debt: 1.493848 BTC on compound avalanche using ETH as collateral — immediately, ok with higher gas",borrow_asset,borrow_asset,0.06544703
deposit 1309 DAI into stargate on optimism — asap,deposit_asset,deposit_asset,0.024836093
reduce loan by 4021.8825 LINK on maker (base) — high yield mode,repay_asset,repay_asset,0.054162085
provide 24410 DAI on compound,deposit_asset,borrow_asset,0.011044458
lock 4436.236 OP in balancer on ethereum,stake_asset,deposit_asset,0.0063551664
borrow 1009.4238 LINK from compound on ethereum,borrow_asset,borrow_asset,0.1817568
unlock 2358.4648 OP at balancer (polygon),unstake_asset,stake_asset,0.00013111532
withdraw staked 17514 USDC from yearn avalanche — asap,unstake_asset,unstake_asset,0.09389301
"claim rewards on curve (polygon) — today, ok with higher gas",claim_rewards,claim_rewards,0.7386836
pay back 13.5252 ETH to maker on avalanche,repay_asset,repay_asset,0.028420687
pay back 1.36609 WBTC to maker on polygon — now,repay_asset,swap_asset,0.013886556
open debt: 1.550005 WBTC on aave arbitrum using ETH as collateral,borrow_asset,repay_asset,0.06398255
swap 1.130955 BTC to MATIC on curve base with slippage 0.5%,swap_asset,swap_asset,0.38318306
swap 28.4821 WETH to LINK on curve avalanche,swap_asset,swap_asset,0.048399925
harvest yield from yearn on avalanche,claim_rewards,claim_rewards,0.50204027
harvest yield from yearn on avalanche,claim_rewards,claim_rewards,0.50204027
harvest yield from yearn on avalanche,claim_rewards,claim_rewards,0.50204027
lock 33.2187 ETH in yearn on base — ok with higher gas,stake_asset,deposit_asset,0.23357731
stake 4877.8896 LINK on curve (polygon) — normal mode,stake_asset,stake_asset,0.006580174
restake 15561 DAI with lido on arbitrum,stake_asset,stake_asset,0.07451433
take a loan of 39.4505 ETH via aave (optimism) using ETH as collateral — use fast gas,borrow_asset,repay_asset,0.08352661
unlock 968.3911 OP at pendle (avalanche),unstake_asset,stake_asset,0.023586452
provide 20.1389 ETH on stargate — high yield mode,deposit_asset,deposit_asset,0.08496383
claim rewards on uniswap (polygon) — minimize gas,claim_rewards,claim_rewards,0.6109694
claim rewards on compound (optimism),claim_rewards,claim_rewards,0.5231435
repay 2.473033 BTC on compound (base),repay_asset,borrow_asset,0.16123399
convert 12.2051 SOL into BTC via sushiswap on optimism with slippage 0.5% — today,swap_asset,swap_asset,0.5642647
put 4701.4571 AAVE into sushiswap,deposit_asset,swap_asset,0.51066476
restake 0.845366 WBTC with pendle on avalanche — right away,stake_asset,unstake_asset,0.08900863
provide 31.2371 AVAX on curve,deposit_asset,withdraw_asset,0.080987304
add liquidity: deposit 2835 DAI to yearn (ethereum),deposit_asset,borrow_asset,0.04709667
pull out 5.981 ETH from compound,withdraw_asset,withdraw_asset,0.09764686
pull out 24881 DAI from curve — use fast gas,withdraw_asset,withdraw_asset,0.07137102
cash out 4838.2361 OP from pendle (arbitrum),withdraw_asset,stake_asset,0.013885096
pull out 1.8487 SOL from uniswap,withdraw_asset,withdraw_asset,0.059723854
undelegate 23487 USDC on pendle (ethereum),unstake_asset,stake_asset,0.029699862
draw 0.240653 WBTC from aave on base using USDC as collateral — ok with higher gas,borrow_asset,borrow_asset,0.16785851
close debt: repay 42.8996 ETH at aave polygon,repay_asset,borrow_asset,0.053913355
market swap 6720 DAI->USDT using sushiswap on base — today,swap_asset,swap_asset,0.87725526
"trade 871.6451 AAVE for SOL on curve (avalanche) — now, safe mode",swap_asset,unstake_asset,0.07342291
withdraw 15.7323 MATIC from yearn on avalanche,withdraw_asset,unstake_asset,0.10426786
trade 2.009449 WBTC for LINK on curve (ethereum) with slippage 1%,swap_asset,swap_asset,0.521382
unstake 22.3033 SOL from lido on optimism — today,unstake_asset,unstake_asset,0.005815774
borrow 22.2647 ETH from maker on arbitrum — this minute,borrow_asset,repay_asset,0.10053301
supply 696.6762 OP to aave — today,deposit_asset,repay_asset,0.09150325
take a loan of 10.1073 MATIC via maker (optimism),borrow_asset,repay_asset,0.1106208
close debt: repay 22.5076 AVAX at compound arbitrum,repay_asset,repay_asset,0.040534794
withdraw staked 3483.9205 OP from pendle ethereum,unstake_asset,stake_asset,0.087293416
lock 1.901197 WBTC in pendle on arbitrum,stake_asset,stake_asset,0.015301585
close debt: repay 652.9653 ARB at aave arbitrum — ok with higher gas,repay_asset,repay_asset,0.1003468
stake 9990 USDC on yearn (solana),stake_asset,stake_asset,0.16363439
unstake 4.4996 MATIC from lido on ethereum — today,unstake_asset,unstake_asset,0.078813255
restake 31.9769 MATIC with lido on optimism — safe mode,stake_asset,unstake_asset,0.024661839
cash out 42.3036 MATIC from compound (polygon),withdraw_asset,borrow_asset,0.26123184
convert 1.789382 BTC into OP via curve on avalanche with slippage 0.2%,swap_asset,swap_asset,0.2811771
unstow 21.0202 AVAX from sushiswap on polygon — right away,withdraw_asset,swap_asset,0.45067793
claim rewards on uniswap (base),claim_rewards,claim_rewards,0.6069927
claim rewards on uniswap (base),claim_rewards,claim_rewards,0.6069924
claim rewards on lido (arbitrum),claim_rewards,claim_rewards,0.4528938
delegate 4917.2499 OP to rocket pool (base),stake_asset,stake_asset,0.06998974
swap 15301 USDT to AAVE on balancer polygon — minimize gas,swap_asset,borrow_asset,9.1552734e-05
withdraw staked 5460 USDC from pendle optimism — high yield mode,unstake_asset,deposit_asset,0.22625566
pay back 1342.6612 AAVE to compound on ethereum — this minute,repay_asset,borrow_asset,0.048042476
deposit 20957 USDT into lido on arbitrum — now,deposit_asset,stake_asset,0.06276885
delegate 3820 DAI to balancer (solana),stake_asset,claim_rewards,0.08491542
repay 42.5359 ETH on maker (base) — use fast gas,repay_asset,deposit_asset,0.12570804
borrow 31.5534 SOL from compound on arbitrum — use normal gas,borrow_asset,borrow_asset,0.031736284
reduce loan by 8.6065 ETH on aave (solana),repay_asset,repay_asset,0.17045856
"borrow 2747.4519 AAVE from maker on base — minimize gas, high yield mode",borrow_asset,repay_asset,0.008776844
claim staking rewards on pendle arbitrum — now,claim_rewards,claim_rewards,0.41193652
close debt: repay 25.6092 MATIC at aave base — immediately,repay_asset,repay_asset,0.085567415
move 4859.7295 AAVE into aave on base,deposit_asset,withdraw_asset,0.09019935
"undelegate 14337 USDT on balancer (ethereum) — this minute, safe mode",unstake_asset,unstake_asset,0.10519248
claim staking rewards on balancer solana,claim_rewards,claim_rewards,0.6759712
close debt: repay 4751.4103 ARB at maker ethereum — today,repay_asset,repay_asset,0.06542003
convert 3.3894 MATIC into DAI via balancer on base,swap_asset,swap_asset,0.17817235
borrow 24559 USDT from maker on polygon using AAVE as collateral,borrow_asset,borrow_asset,0.16296816
delegate 9.1698 WETH to balancer (optimism) — immediately,stake_asset,deposit_asset,0.15388273
pull out 47.4545 WETH from aave,withdraw_asset,withdraw_asset,0.13577855
top up lido with 8896 DAI on ethereum — normal mode,deposit_asset,unstake_asset,0.017232716
open debt: 22108 DAI on maker optimism,borrow_asset,repay_asset,0.13550478
borrow 28.8687 WETH from compound on solana using LINK as collateral — safe mode,borrow_asset,repay_asset,0.003594458
"lock 0.2896 ETH in lido on solana — right away, ok with higher gas",stake_asset,deposit_asset,0.0837577
reduce loan by 4370 DAI on compound (arbitrum) — today,repay_asset,borrow_asset,0.035281897
"take a loan of 23941 USDT via aave (avalanche) — use fast gas, normal mode",borrow_asset,repay_asset,0.022057712
fund rocket pool with 20960 USDT (avalanche) — this minute,deposit_asset,unstake_asset,0.07610074
draw 34.0289 WETH from maker on solana using DAI as collateral — now,borrow_asset,withdraw_asset,0.050058827
unstow 3895 DAI from balancer on base,withdraw_asset,swap_asset,0.15733272
reduce loan by 1318 USDT on aave (polygon) — asap,repay_asset,borrow_asset,0.061547875
unstake 4747.0923 OP from pendle on arbitrum — immediately,unstake_asset,withdraw_asset,0.0075613856
claim staking rewards on sushiswap ethereum,claim_rewards,claim_rewards,0.3156003
stake 3.3877 SOL on pendle (ethereum),stake_asset,stake_asset,0.15450957
convert 16.9185 AVAX into ARB via uniswap on arbitrum — ok with higher gas,swap_asset,swap_asset,0.03351161
restake 2.207132 BTC with balancer on ethereum — this minute,stake_asset,deposit_asset,0.11282447
withdraw staked 46.8196 WETH from yearn avalanche,unstake_asset,unstake_asset,0.104860544
reduce loan by 35.292 WETH on maker (base) — use normal gas,repay_asset,deposit_asset,0.13881728
convert 5890 DAI into USDT via curve on base,swap_asset,swap_asset,0.06497425
claim staking rewards on compound solana,claim_rewards,claim_rewards,0.6078478
borrow 4538.6167 AAVE from maker on solana using USDC as collateral — now,borrow_asset,repay_asset,0.09779638
supply 19.0046 AVAX to sushiswap — use normal gas,deposit_asset,swap_asset,0.34694117
open debt: 1999.573 ARB on maker solana — safe mode,borrow_asset,repay_asset,0.1738894
harvest yield from stargate on ethereum,claim_rewards,claim_rewards,0.3964452
harvest yield from stargate on ethereum,claim_rewards,claim_rewards,0.3964452
harvest yield from stargate on ethereum,claim_rewards,claim_rewards,0.3964452
harvest yield from stargate on ethereum,claim_rewards,claim_rewards,0.3964452
pay back 33.4828 WETH to maker on avalanche,repay_asset,repay_asset,0.01966998
unlock 219.1577 ARB at curve (base) — now,unstake_asset,stake_asset,0.034738183
fund pendle with 7.6018 MATIC (ethereum) — immediately,deposit_asset,stake_asset,0.024843425
harvest yield from aave on avalanche — right away,claim_rewards,claim_rewards,0.38675457
borrow 24.5109 AVAX from maker on polygon using MATIC as collateral,borrow_asset,borrow_asset,0.18830118
lock 4081.728 ARB in lido on avalanche — now,stake_asset,unstake_asset,0.036200702
withdraw 1681.8219 OP from sushiswap on arbitrum — this minute,withdraw_asset,swap_asset,0.47843572
lock 43.6317 WETH in rocket pool on avalanche,stake_asset,unstake_asset,0.12898022
repay 11803 DAI on compound (polygon),repay_asset,borrow_asset,0.22728713
pay back 1145.0539 OP to aave on arbitrum — right away,repay_asset,repay_asset,0.109684736
"open debt: 1.564684 BTC on maker polygon using USDC as collateral — now, normal mode",borrow_asset,borrow_asset,0.22024024
reduce loan by 989.6211 AAVE on compound (optimism) — immediately,repay_asset,repay_asset,0.15775025
collect incentives at lido (optimism),claim_rewards,claim_rewards,0.52039045
collect incentives at lido (optimism),claim_rewards,claim_rewards,0.52039045
collect incentives at lido (optimism),claim_rewards,claim_rewards,0.5203905
convert 7980 USDT into ARB via balancer on ethereum with slippage 0.1%,swap_asset,swap_asset,0.42110467
withdraw 16685 USDT from maker on arbitrum,withdraw_asset,deposit_asset,0.017990857
deposit 41.2106 SOL into uniswap on optimism,deposit_asset,swap_asset,0.08824916
restake 3269.9405 AAVE with pendle on arbitrum — minimize gas,stake_asset,deposit_asset,0.037650704
"lock 3.5472 SOL in lido on solana — today, minimize gas",stake_asset,stake_asset,0.06271535
remove 19.2486 ETH from aave,withdraw_asset,withdraw_asset,0.17217954
market swap 39.6839 ETH->OP using curve on ethereum with slippage 0.1%,swap_asset,swap_asset,0.5043435
reduce loan by 21.8963 WETH on compound (avalanche) — right away,repay_asset,borrow_asset,0.03896123
unstake 32.8283 WETH from balancer on optimism,unstake_asset,deposit_asset,0.2147341
"harvest yield from sushiswap on optimism — minimize gas, high yield mode",claim_rewards,claim_rewards,0.0443421
unstake 5.3362 SOL from curve on optimism,unstake_asset,unstake_asset,0.007872477
pay back 8799 USDC to aave on ethereum,repay_asset,borrow_asset,0.012588978
unlock 4314.5849 LINK at pendle (base) — use normal gas,unstake_asset,deposit_asset,0.12998515
remove 4986.6855 LINK from stargate,withdraw_asset,unstake_asset,0.11896461
pay back 1137 USDC to compound on optimism,repay_asset,repay_asset,0.031824857
redeem 2409.0754 OP from pendle (avalanche),withdraw_asset,stake_asset,0.07860112
draw 11011 DAI from compound on ethereum — minimize gas,borrow_asset,withdraw_asset,0.024445862
"cash out 49.7729 AVAX from compound (base) — right away, safe mode",withdraw_asset,borrow_asset,0.13201421
collect incentives at maker (ethereum) — today,claim_rewards,claim_rewards,0.85418457
"draw 28.9649 AVAX from compound on polygon using BTC as collateral — use normal gas, safe mode",borrow_asset,borrow_asset,0.28318045
collect incentives at sushiswap (polygon) — normal mode,claim_rewards,claim_rewards,0.07238248
add liquidity: deposit 3685.5911 LINK to stargate (optimism) — ok with higher gas,deposit_asset,deposit_asset,0.14079401
borrow 19706 USDT from compound on avalanche using USDC as collateral,borrow_asset,borrow_asset,0.11604673
market swap 22286 DAI->WBTC using sushiswap on ethereum — high yield mode,swap_asset,swap_asset,0.8627624
deposit 14542 USDC into lido on arbitrum — ok with higher gas,deposit_asset,deposit_asset,0.17411032
provide 39.4457 SOL on curve,deposit_asset,withdraw_asset,0.19976953
undelegate 2.324451 WBTC on curve (ethereum),unstake_asset,unstake_asset,0.15062046
close debt: repay 0.125728 BTC at compound optimism,repay_asset,repay_asset,0.07526702
pull out 1122.0831 OP from pendle,withdraw_asset,withdraw_asset,0.05515957
lock 18289 USDC in balancer on polygon,stake_asset,borrow_asset,0.100971594
delegate 3016.6437 OP to curve (arbitrum) — now,stake_asset,stake_asset,0.053936332
borrow 18699 USDC from aave on base using MATIC as collateral,borrow_asset,borrow_asset,0.08714527
pay back 17103 DAI to compound on avalanche,repay_asset,borrow_asset,0.110229105
harvest yield from uniswap on solana — right away,claim_rewards,claim_rewards,0.22292174
open debt: 13.4117 WETH on maker polygon — today,borrow_asset,borrow_asset,0.19005984
unstake 32.3487 SOL from rocket pool on avalanche,unstake_asset,unstake_asset,0.14045769
claim rewards on pendle (arbitrum),claim_rewards,claim_rewards,0.54961926
claim rewards on pendle (arbitrum),claim_rewards,claim_rewards,0.54961926
claim rewards on pendle (arbitrum),claim_rewards,claim_rewards,0.54961926
undelegate 18.5557 ETH on lido (base) — today,unstake_asset,unstake_asset,0.021807313
claim staking rewards on sushiswap avalanche,claim_rewards,claim_rewards,0.4328349
claim staking rewards on sushiswap avalanche,claim_rewards,claim_rewards,0.4328349
draw 30.4423 MATIC from aave on polygon — use normal gas,borrow_asset,withdraw_asset,0.06415707
convert 1.36468 BTC into WETH via sushiswap on optimism with slippage 0.2% — right away,swap_asset,swap_asset,0.40101844
move 10943 USDT into stargate on optimism,deposit_asset,swap_asset,0.007725537
withdraw staked 13517 DAI from balancer polygon — asap,unstake_asset,swap_asset,0.1480863
repay 38.836 WETH on compound (ethereum),repay_asset,borrow_asset,0.16321152
stake 13.9564 SOL on yearn (base),stake_asset,stake_asset,0.22502673
"withdraw staked 13435 DAI from lido ethereum — use normal gas, normal mode",unstake_asset,deposit_asset,0.1155723
withdraw 4.0377 AVAX from maker on optimism,withdraw_asset,repay_asset,0.119482696
delegate 1614.5962 OP to lido (arbitrum) — immediately,stake_asset,stake_asset,0.090033114
take a loan of 5051 USDC via compound (solana) using AAVE as collateral,borrow_asset,repay_asset,0.016457856
trade 20.3507 MATIC for SOL on uniswap (solana),swap_asset,swap_asset,0.10209748
stake 2219.2404 AAVE on pendle (polygon) — safe mode,stake_asset,stake_asset,0.09615725
open debt: 3004.1396 ARB on compound avalanche using WETH as collateral — minimize gas,borrow_asset,borrow_asset,0.0398103
unstow 0.026509 WBTC from curve on base,withdraw_asset,withdraw_asset,0.054895222
"withdraw staked 0.337906 BTC from lido polygon — now, use fast gas",unstake_asset,unstake_asset,0.024636924
convert 0.01837 WBTC into AAVE via curve on polygon — minimize gas,swap_asset,withdraw_asset,0.089218974
claim rewards on uniswap (base),claim_rewards,claim_rewards,0.6069927
claim rewards on uniswap (base),claim_rewards,claim_rewards,0.6069927
market swap 4737.2605 LINK->USDC using sushiswap on optimism,swap_asset,swap_asset,0.8220067
unstake 28.711 MATIC from lido on base,unstake_asset,unstake_asset,0.037329912
reduce loan by 8916 USDT on maker (arbitrum),repay_asset,repay_asset,0.080825746
borrow 38.055 ETH from maker on base using WETH as collateral,borrow_asset,borrow_asset,0.12000528
unlock 3563.1341 OP at yearn (solana) — today,unstake_asset,stake_asset,0.18248701
"draw 1.752826 WBTC from maker on ethereum using WETH as collateral — right away, use normal gas",borrow_asset,deposit_asset,0.29505426
collect incentives at curve (optimism),claim_rewards,claim_rewards,0.45414364
open debt: 0.259082 BTC on maker optimism — high yield mode,borrow_asset,repay_asset,0.101266354
redeem 23.6794 MATIC from maker (polygon),withdraw_asset,stake_asset,0.011426069
"unstake 1.71233 BTC from yearn on solana — now, ok with higher gas",unstake_asset,deposit_asset,0.23388213
pull out 1499 USDT from uniswap — this minute,withdraw_asset,swap_asset,0.29304698
stake 24.9605 ETH on curve (base) — safe mode,stake_asset,unstake_asset,0.030752748
remove 16.8253 SOL from curve,withdraw_asset,withdraw_asset,0.1937486
repay 18.3232 MATIC on aave (base),repay_asset,repay_asset,0.09083253
lock 0.627367 WBTC in yearn on avalanche — ok with higher gas,stake_asset,unstake_asset,0.17510307
restake 3158.3199 ARB with curve on avalanche — normal mode,stake_asset,unstake_asset,0.07504552
convert 3720.6103 AAVE into BTC via uniswap on optimism with slippage 0.1%,swap_asset,swap_asset,0.5925548
provide 3824.2212 LINK on pendle,deposit_asset,withdraw_asset,0.0003710389
delegate 4.7854 WETH to lido (solana),stake_asset,stake_asset,0.1416305
claim rewards on uniswap (polygon),claim_rewards,claim_rewards,0.53161526
claim rewards on uniswap (polygon),claim_rewards,claim_rewards,0.53161526
market swap 2115.4158 LINK->ETH using uniswap on base — this minute,swap_asset,swap_asset,0.787034
convert 1.73188 BTC into USDC via uniswap on base with slippage 0.2% — asap,swap_asset,swap_asset,0.5067976
delegate 1.121165 BTC to pendle (arbitrum) — ok with higher gas,stake_asset,deposit_asset,0.21945783
restake 2865.6562 AAVE with pendle on avalanche,stake_asset,stake_asset,0.036339372
draw 1.416949 BTC from compound on base using USDT as collateral,borrow_asset,borrow_asset,0.24022049
open debt: 2039.0738 AAVE on aave base using ARB as collateral,borrow_asset,repay_asset,0.05963123
claim rewards on yearn (optimism),claim_rewards,claim_rewards,0.68159
claim rewards on yearn (optimism),claim_rewards,claim_rewards,0.68159
repay 0.754357 WBTC on aave (base),repay_asset,repay_asset,0.112746716
trade 3744.2327 LINK for WBTC on curve (solana) with slippage 0.5%,swap_asset,swap_asset,0.30824482
claim staking rewards on rocket pool ethereum,claim_rewards,claim_rewards,0.45800638
draw 4719.0176 ARB from maker on polygon using WBTC as collateral — today,borrow_asset,swap_asset,0.0063144118
"swap 2356 DAI to ARB on uniswap ethereum with slippage 0.5% — this minute, use fast gas",swap_asset,swap_asset,0.3939811
claim rewards on yearn (ethereum),claim_rewards,claim_rewards,0.93573886
put 1835.5833 OP into rocket pool,deposit_asset,deposit_asset,0.13172477
